InvoiceId,InvoiceDate,InvoiceAmount,InvoiceType,CustomerId
2042,7/29/2012,399.15,InPerson,69
2043,7/29/2012,364.45,InPerson,97
2044,7/30/2012,369.25,InPerson,1212
2045,7/30/2012,371,InPerson,1213
2046,7/30/2012,198.45,InPerson,1214
2047,7/30/2012,479.1,InPerson,1215
2048,7/30/2012,309.4,InPerson,1216
2049,7/30/2012,174.63,InPerson,1217
2050,7/30/2012,199.5,InPerson,1218
2051,7/30/2012,113.3,InPerson,1219
2052,7/30/2012,399.25,InPerson,1220
2053,7/30/2012,290.2,InPerson,1221
2054,7/30/2012,361.1,InPerson,1222
2055,7/30/2012,179.7,InPerson,1223
2056,7/30/2012,59.8,InPerson,976
2057,7/30/2012,86.55,Online,781
2058,7/30/2012,269.4,Online,900
2059,7/30/2012,131.7,InPerson,991
2060,7/30/2012,167.65,Online,1168
2061,7/30/2012,12.95,InPerson,381
2062,7/30/2012,25.9,Online,1031
2063,7/30/2012,298.25,InPerson,621
2064,7/30/2012,322.95,Online,360
2065,7/30/2012,5.9,Online,647
2066,7/30/2012,185.55,Online,781
2067,7/30/2012,194.25,Online,1166
2068,7/30/2012,379.5,Online,683
2069,7/30/2012,119.8,Online,712
2070,7/31/2012,146.5,InPerson,1224
2071,7/31/2012,49.95,InPerson,1225
2072,7/31/2012,127.1,InPerson,36
2073,7/31/2012,230.25,InPerson,53
2074,7/31/2012,496.95,InPerson,798
2075,7/31/2012,235.25,Online,858
2076,7/31/2012,24.95,Online,410
2077,8/1/2012,291.35,InPerson,1226
2078,8/1/2012,38.85,InPerson,1227
2079,8/1/2012,77.7,InPerson,924
2080,8/1/2012,218.3,InPerson,1002
2081,8/2/2012,269.55,InPerson,1228
2082,8/2/2012,25.9,InPerson,1229
2083,8/2/2012,19.9,InPerson,1230
2084,8/2/2012,485.8,InPerson,1231
2085,8/2/2012,324.25,InPerson,1232
2086,8/2/2012,159.6,InPerson,1233
2087,8/2/2012,364.35,InPerson,1234
2088,8/2/2012,800,InPerson,1235
2089,8/2/2012,214.4,InPerson,1066
2090,8/2/2012,89.7,Online,426
2091,8/2/2012,49.75,InPerson,246
2092,8/2/2012,599.9,Online,410
2093,8/3/2012,163.25,InPerson,1236
2094,8/3/2012,77.7,InPerson,1237
2095,8/3/2012,159.6,InPerson,1238
2096,8/3/2012,299.8,InPerson,1239
2097,8/3/2012,195.65,InPerson,1240
2098,8/3/2012,271.25,InPerson,355
2099,8/3/2012,255.5,Online,1113
2100,8/3/2012,19.95,Online,1095
2101,8/3/2012,119.6,InPerson,1225
2102,8/3/2012,89.7,Online,426
2103,8/3/2012,116.55,InPerson,146
2104,8/3/2012,313.1,Online,366
2105,8/3/2012,118.6,InPerson,817
2106,8/3/2012,272.25,InPerson,1142
2107,8/3/2012,299.45,InPerson,146
2108,8/3/2012,125.35,InPerson,235
2109,8/3/2012,99.5,MailOrder,139
2110,8/4/2012,1179.7,InPerson,1241
2111,8/4/2012,239.55,InPerson,1242
2112,8/4/2012,417.05,InPerson,1243
2113,8/4/2012,77.7,InPerson,1244
2114,8/4/2012,194.25,InPerson,1245
2115,8/4/2012,116.55,InPerson,1246
2116,8/4/2012,65.5,InPerson,1247
2117,8/4/2012,199.4,InPerson,1248
2118,8/4/2012,342.5,InPerson,1249
2119,8/4/2012,24.95,InPerson,1250
2120,8/4/2012,701.1,InPerson,1251
2121,8/4/2012,654.55,InPerson,1252
2122,8/4/2012,5.9,InPerson,1253
2123,8/4/2012,247.95,InPerson,69
2124,8/4/2012,749.25,InPerson,836
2125,8/4/2012,421.3,InPerson,798
2126,8/4/2012,23.6,InPerson,507
2127,8/4/2012,2.95,Online,406
2128,8/5/2012,139.8,InPerson,1254
2129,8/5/2012,205.4,Online,873
2130,8/5/2012,449.4,Online,1166
2131,8/5/2012,181.3,InPerson,574
2132,8/6/2012,1029.1,InPerson,1255
2133,8/6/2012,176.4,InPerson,1256
2134,8/6/2012,19.95,InPerson,1257
2135,8/6/2012,629.1,InPerson,1258
2136,8/6/2012,101.55,InPerson,1259
2137,8/6/2012,559.2,InPerson,1260
2138,8/6/2012,215.6,InPerson,1261
2139,8/6/2012,112.7,InPerson,1262
2140,8/6/2012,119.8,InPerson,1263
2141,8/6/2012,124.6,Online,971
2142,8/6/2012,55.9,InPerson,1016
2143,8/6/2012,111.7,InPerson,1016
2144,8/6/2012,240.5,InPerson,593
2145,8/7/2012,269.55,InPerson,1264
2146,8/7/2012,399.6,InPerson,1265
2147,8/7/2012,109.5,InPerson,1266
2148,8/7/2012,214.4,InPerson,1267
2149,8/7/2012,389.2,InPerson,1268
2150,8/7/2012,87.8,InPerson,1269
2151,8/7/2012,224.6,Online,268
2152,8/7/2012,179.7,InPerson,8
2153,8/7/2012,265.45,Online,479
2154,8/7/2012,159.6,Online,1059
2155,8/7/2012,79.6,Online,1166
2156,8/7/2012,71.65,Online,69
2157,8/7/2012,134.55,InPerson,1016
2158,8/7/2012,79.8,Online,944
2159,8/7/2012,217.5,InPerson,590
2160,8/7/2012,19.92,Online,1226
2161,8/7/2012,81.5,Online,268
2162,8/7/2012,286.1,Online,440
2163,8/7/2012,223.6,Online,585
2164,8/8/2012,87.8,InPerson,1270
2165,8/8/2012,237.6,InPerson,1271
2166,8/8/2012,103.6,InPerson,1272
2167,8/8/2012,179.5,InPerson,1273
2168,8/8/2012,124.75,InPerson,1274
2169,8/8/2012,139.65,InPerson,1275
2170,8/8/2012,315.35,InPerson,1276
2171,8/8/2012,14.95,InPerson,1277
2172,8/8/2012,236.2,InPerson,1278
2173,8/8/2012,325.05,InPerson,1279
2174,8/8/2012,59.85,InPerson,1280
2175,8/8/2012,399,InPerson,1281
2176,8/8/2012,17.43,InPerson,1282
2177,8/8/2012,222.65,InPerson,1283
2178,8/8/2012,243.45,InPerson,1284
2179,8/8/2012,303.35,Online,428
2180,8/8/2012,149.75,InPerson,236
2181,8/8/2012,143.5,InPerson,815
2182,8/8/2012,162.7,Online,314
2183,8/8/2012,222.2,Online,476
2184,8/8/2012,185.65,Online,1241
2185,8/8/2012,20.65,InPerson,924
2186,8/8/2012,68.75,InPerson,566
2187,8/8/2012,94.7,Online,1068
2188,8/8/2012,215.55,Online,187
2189,8/8/2012,83.55,Online,1068
2190,8/8/2012,99.65,Online,1125
2191,8/8/2012,38.95,Online,1127
2192,8/9/2012,89.7,InPerson,1285
2193,8/9/2012,276.2,InPerson,1286
2194,8/9/2012,99.9,InPerson,1287
2195,8/9/2012,150.97,InPerson,1288
2196,8/9/2012,59.9,InPerson,1289
2197,8/9/2012,375.4,InPerson,1290
2198,8/9/2012,185.5,InPerson,1291
2199,8/9/2012,74.75,InPerson,1292
2200,8/9/2012,19.9,InPerson,1293
2201,8/9/2012,343.2,InPerson,1294
2202,8/9/2012,52.85,InPerson,1295
2203,8/9/2012,99.75,InPerson,1296
2204,8/9/2012,11.8,InPerson,1297
2205,8/9/2012,509.15,InPerson,1298
2206,8/9/2012,227.1,Online,10
2207,8/9/2012,29.95,Online,507
2208,8/10/2012,164.5,InPerson,1299
2209,8/10/2012,164.55,InPerson,1300
2210,8/10/2012,189.55,InPerson,1301
2211,8/10/2012,216.2,Online,1093
2212,8/11/2012,95.5,InPerson,1302
2213,8/11/2012,143.2,InPerson,1303
2214,8/11/2012,192.35,InPerson,1304
2215,8/11/2012,20.65,InPerson,1305
2216,8/11/2012,90.65,InPerson,623
2217,8/11/2012,49.75,Online,284
2218,8/11/2012,43.9,Online,24
2219,8/11/2012,96.8,Online,10
2220,8/11/2012,229.55,Online,236
2221,8/11/2012,12.95,InPerson,450
2222,8/11/2012,299.15,Online,357
2223,8/11/2012,186.2,InPerson,1173
2224,8/11/2012,51.8,Online,284
2225,8/11/2012,269.55,InPerson,777
2226,8/11/2012,187.55,Online,108
2227,8/11/2012,119.6,Online,1171
2228,8/11/2012,237.4,Online,455
2229,8/11/2012,79.8,Online,742
2230,8/12/2012,39.9,InPerson,1306
2231,8/12/2012,14.75,InPerson,1307
2232,8/12/2012,90.65,InPerson,1308
2233,8/12/2012,173.4,InPerson,1309
2234,8/12/2012,77.7,InPerson,1310
2235,8/12/2012,259.35,InPerson,1311
2236,8/12/2012,158.55,InPerson,1312
2237,8/12/2012,399.45,InPerson,1313
2238,8/12/2012,132.15,InPerson,1314
2239,8/12/2012,159.6,InPerson,1315
2240,8/12/2012,49.95,InPerson,1316
2241,8/12/2012,41.8,Online,989
2242,8/12/2012,179.55,InPerson,1142
2243,8/12/2012,472.04,InPerson,115
2244,8/12/2012,312.2,Online,974
2245,8/12/2012,29.9,InPerson,656
2246,8/12/2012,219.45,Online,591
2247,8/12/2012,99.75,Online,177
2248,8/12/2012,109.75,Online,417
2249,8/12/2012,90.65,Online,1117
2250,8/13/2012,358.15,InPerson,1317
2251,8/13/2012,129.5,InPerson,1318
2252,8/13/2012,269.55,InPerson,1319
2253,8/13/2012,266.9,InPerson,1320
2254,8/13/2012,17.43,InPerson,1321
2255,8/13/2012,129.75,InPerson,1322
2256,8/13/2012,149.7,InPerson,1323
2257,8/13/2012,67.7,InPerson,1324
2258,8/13/2012,25.9,InPerson,1325
2259,8/13/2012,62.28,InPerson,1326
2260,8/13/2012,112.55,InPerson,1327
2261,8/13/2012,278.45,InPerson,1328
2262,8/13/2012,29.9,InPerson,1329
2263,8/13/2012,27.95,InPerson,1330
2264,8/13/2012,257.25,InPerson,1331
2265,8/13/2012,248.2,InPerson,1332
2266,8/13/2012,99.75,InPerson,1333
2267,8/13/2012,159.6,InPerson,961
2268,8/13/2012,278.35,Online,937
2269,8/13/2012,462.35,Online,1128
2270,8/14/2012,400.8,InPerson,1334
2271,8/14/2012,399.6,InPerson,1335
2272,8/14/2012,251.6,InPerson,1336
2273,8/14/2012,566.9,InPerson,1337
2274,8/14/2012,470.2,InPerson,1338
2275,8/14/2012,104.8,InPerson,1339
2276,8/14/2012,25.9,InPerson,1340
2277,8/14/2012,59.8,InPerson,1341
2278,8/14/2012,151.6,InPerson,1342
2279,8/14/2012,119.7,InPerson,1343
2280,8/14/2012,77.7,InPerson,1344
2281,8/14/2012,399.05,InPerson,1345
2282,8/14/2012,174.65,InPerson,1346
2283,8/14/2012,478.45,InPerson,1347
2284,8/14/2012,38.85,InPerson,1348
2285,8/14/2012,396.15,Online,933
2286,8/14/2012,223.6,Online,1016
2287,8/14/2012,414.35,Online,1282
2288,8/14/2012,103.6,InPerson,1091
2289,8/14/2012,206.5,Online,634
2290,8/14/2012,90.65,InPerson,1105
2291,8/15/2012,221.4,InPerson,1349
2292,8/15/2012,175.6,InPerson,1350
2293,8/15/2012,784.95,InPerson,1351
2294,8/15/2012,90.65,InPerson,1352
2295,8/15/2012,124.6,InPerson,1353
2296,8/15/2012,139.5,InPerson,1354
2297,8/15/2012,555.4,InPerson,1355
2298,8/15/2012,269.45,InPerson,1356
2299,8/15/2012,156.45,InPerson,1357
2300,8/15/2012,144.65,InPerson,1358
2301,8/15/2012,179.55,InPerson,1359
2302,8/15/2012,164.75,InPerson,1360
2303,8/15/2012,167.7,InPerson,1361
2304,8/15/2012,287.45,InPerson,1362
2305,8/15/2012,71.75,InPerson,1363
2306,8/15/2012,263.6,InPerson,1364
2307,8/15/2012,169.7,InPerson,1365
2308,8/15/2012,284.35,InPerson,1366
2309,8/15/2012,269.55,InPerson,268
2310,8/15/2012,244.4,InPerson,590
2311,8/15/2012,184.55,InPerson,688
2312,8/15/2012,258.5,InPerson,1059
2313,8/15/2012,89.55,Online,1252
2314,8/15/2012,152.75,InPerson,1097
2315,8/16/2012,197.4,InPerson,1367
2316,8/16/2012,259.35,InPerson,1368
2317,8/16/2012,221.55,InPerson,1369
2318,8/16/2012,89.7,InPerson,1370
2319,8/16/2012,98.85,InPerson,1371
2320,8/16/2012,489,InPerson,1372
2321,8/16/2012,277.1,InPerson,1373
2322,8/16/2012,319.35,InPerson,1374
2323,8/16/2012,494.35,InPerson,1375
2324,8/16/2012,129.5,InPerson,1376
2325,8/16/2012,270.2,InPerson,1222
2326,8/16/2012,52.75,InPerson,1068
2327,8/16/2012,371.4,Online,593
2328,8/16/2012,357.5,Online,314
2329,8/16/2012,5.9,InPerson,879
2330,8/16/2012,51.8,Online,969
2331,8/16/2012,215.5,InPerson,230
2332,8/16/2012,116.55,InPerson,124
2333,8/16/2012,708.95,Online,1365
2334,8/17/2012,265.55,InPerson,1377
2335,8/17/2012,1131.5,InPerson,1378
2336,8/17/2012,108.55,InPerson,1379
2337,8/17/2012,185.55,InPerson,1380
2338,8/17/2012,89.55,InPerson,1381
2339,8/17/2012,23.6,InPerson,1382
2340,8/17/2012,190.4,InPerson,1383
2341,8/17/2012,139.65,InPerson,1384
2342,8/17/2012,349.65,InPerson,1385
2343,8/17/2012,322.3,Online,1109
2344,8/17/2012,59.9,InPerson,509
2345,8/17/2012,149.7,Online,728
2346,8/18/2012,498.75,InPerson,1386
2347,8/18/2012,211.68,InPerson,1387
2348,8/18/2012,309.4,InPerson,1388
2349,8/18/2012,307.45,InPerson,155
2350,8/18/2012,239.37,MailOrder,944
2351,8/19/2012,107.75,InPerson,1389
2352,8/19/2012,100,InPerson,1390
2353,8/19/2012,189.65,InPerson,1391
2354,8/19/2012,162.1,InPerson,1392
2355,8/19/2012,72.45,InPerson,1393
2356,8/19/2012,216.35,InPerson,1394
2357,8/19/2012,358.05,InPerson,1395
2358,8/19/2012,38.85,InPerson,1396
2359,8/19/2012,199.35,InPerson,1397
2360,8/19/2012,5.9,InPerson,1398
2361,8/19/2012,91.6,InPerson,1399
2362,8/19/2012,23.6,InPerson,108
2363,8/19/2012,79.8,InPerson,1365
2364,8/19/2012,7,InPerson,115
2365,8/19/2012,12.95,InPerson,591
2366,8/19/2012,155.01,MailOrder,884
2367,8/19/2012,119.7,InPerson,326
2368,8/19/2012,29.95,InPerson,593
2369,8/19/2012,448.65,InPerson,1142
2370,8/19/2012,279.65,Online,440
2371,8/19/2012,131.75,Online,139
2372,8/19/2012,55.9,InPerson,44
2373,8/19/2012,349.65,Online,1182
2374,8/19/2012,49.95,InPerson,866
2375,8/20/2012,360.05,InPerson,1400
2376,8/20/2012,59.9,InPerson,1401
2377,8/20/2012,139.75,InPerson,1402
2378,8/20/2012,349.45,InPerson,1403
2379,8/20/2012,99.9,InPerson,1404
2380,8/20/2012,199.5,Online,712
2381,8/20/2012,269.55,InPerson,1308
2382,8/20/2012,249.3,Online,1211
2383,8/20/2012,89.85,Online,955
2384,8/20/2012,149.75,Online,90
2385,8/20/2012,127.35,Online,268
2386,8/20/2012,439.35,Online,1113
2387,8/20/2012,182.4,Online,155
2388,8/20/2012,229.6,Online,984
2389,8/20/2012,399.5,Online,1160
2390,8/20/2012,14.95,Online,355
2391,8/20/2012,6,InPerson,1038
2392,8/20/2012,91.3,InPerson,1350
2393,8/20/2012,116.55,Online,971
2394,8/20/2012,244.45,Online,593
2395,8/20/2012,169.6,InPerson,314
2396,8/20/2012,14.75,InPerson,623
2397,8/21/2012,105.4,InPerson,1405
2398,8/21/2012,70.75,InPerson,1406
2399,8/21/2012,83.85,InPerson,1407
2400,8/21/2012,179.7,InPerson,1408
2401,8/21/2012,99.9,InPerson,1409
2402,8/21/2012,579.3,InPerson,1410
2403,8/21/2012,106.8,InPerson,1411
2404,8/21/2012,179.6,Online,817
2405,8/21/2012,145.25,Online,1347
2406,8/21/2012,265.45,Online,1142
2407,8/21/2012,913.7,Online,440
2408,8/21/2012,9.95,InPerson,17
2409,8/21/2012,532.5,InPerson,1213
2410,8/21/2012,74.85,Online,858
2411,8/21/2012,119.7,Online,1229
2412,8/21/2012,79.8,Online,574
2413,8/21/2012,119.7,Online,321
2414,8/21/2012,179.55,Online,316
2415,8/21/2012,359.55,InPerson,900
2416,8/21/2012,259.25,Online,500
2417,8/22/2012,344.05,InPerson,1412
2418,8/22/2012,99.8,InPerson,1413
2419,8/22/2012,12.95,InPerson,1414
2420,8/22/2012,119.6,InPerson,1415
2421,8/22/2012,89.7,InPerson,1416
2422,8/22/2012,524.3,InPerson,1417
2423,8/22/2012,219.5,InPerson,1418
2424,8/22/2012,32.85,InPerson,1318
2425,8/22/2012,158.35,InPerson,91
2426,8/22/2012,89.7,Online,634
2427,8/22/2012,242.65,InPerson,843
2428,8/22/2012,119.6,Online,66
2429,8/22/2012,249.35,InPerson,261
2430,8/22/2012,4,Online,395
2431,8/22/2012,169.35,InPerson,991
2432,8/22/2012,159.6,Online,1002
2433,8/22/2012,89.85,Online,1079
2434,8/22/2012,146.25,Online,1109
2435,8/22/2012,38.85,InPerson,538
2436,8/22/2012,39.9,Online,1109
2437,8/22/2012,195.55,Online,1227
2438,8/22/2012,39.9,InPerson,656
2439,8/22/2012,9.9,InPerson,580
2440,8/23/2012,95.55,InPerson,1419
2441,8/23/2012,139.65,InPerson,1420
2442,8/23/2012,152.25,InPerson,1421
2443,8/23/2012,99.75,InPerson,1422
2444,8/23/2012,279.4,InPerson,1423
2445,8/23/2012,1005.9,InPerson,1424
2446,8/23/2012,131.7,InPerson,1425
2447,8/23/2012,119.7,InPerson,1426
2448,8/23/2012,34.9,InPerson,1427
2449,8/23/2012,274.9,InPerson,1428
2450,8/23/2012,83.7,InPerson,1429
2451,8/23/2012,259.35,InPerson,1430
2452,8/23/2012,151.45,InPerson,1431
2453,8/23/2012,157.4,InPerson,1432
2454,8/23/2012,313.1,Online,1360
2455,8/23/2012,343.3,InPerson,944
2456,8/23/2012,111.55,Online,37
2457,8/23/2012,681.35,InPerson,1091
2458,8/23/2012,176.4,InPerson,1325
2459,8/23/2012,266.15,Online,946
2460,8/23/2012,25.9,Online,1166
2461,8/23/2012,89.55,MailOrder,591
2462,8/24/2012,174.65,InPerson,1433
2463,8/24/2012,64.75,InPerson,1434
2464,8/24/2012,414.4,InPerson,1435
2465,8/24/2012,26.55,InPerson,1436
2466,8/24/2012,25.9,InPerson,1437
2467,8/24/2012,239.4,InPerson,1438
2468,8/24/2012,413.85,InPerson,1439
2469,8/24/2012,127.2,InPerson,1440
2470,8/24/2012,285.95,InPerson,1441
2471,8/24/2012,273.2,InPerson,1442
2472,8/24/2012,39.9,InPerson,1443
2473,8/24/2012,419.3,Online,1128
2474,8/24/2012,464.35,InPerson,1117
2475,8/24/2012,19.95,Online,1166
2476,8/24/2012,440.2,InPerson,97
2477,8/24/2012,259.35,Online,933
2478,8/24/2012,229.3,InPerson,763
2479,8/25/2012,213.45,InPerson,1444
2480,8/25/2012,279.5,InPerson,1445
2481,8/25/2012,259.5,InPerson,1446
2482,8/25/2012,321.3,InPerson,1447
2483,8/25/2012,251.4,InPerson,1448
2484,8/25/2012,289.45,InPerson,1449
2485,8/25/2012,269.1,InPerson,1450
2486,8/25/2012,691.35,InPerson,1451
2487,8/25/2012,399.6,InPerson,1171
2488,8/25/2012,199.5,Online,806
2489,8/25/2012,254.35,Online,362
2490,8/25/2012,146.4,Online,1127
2491,8/25/2012,74.75,InPerson,1257
2492,8/25/2012,175.7,InPerson,1016
2493,8/25/2012,139.75,InPerson,933
2494,8/25/2012,39.9,Online,1038
2495,8/25/2012,19.95,InPerson,873
2496,8/25/2012,174.6,InPerson,17
2497,8/25/2012,194.25,InPerson,91
2498,8/25/2012,222.55,InPerson,1436
2499,8/25/2012,489.3,Online,1190
2500,8/25/2012,414.35,Online,1067
2501,8/26/2012,399,InPerson,1452
2502,8/26/2012,49.85,InPerson,1453
2503,8/26/2012,549.3,InPerson,1454
2504,8/26/2012,27.95,InPerson,1455
2505,8/26/2012,209.45,InPerson,1456
2506,8/26/2012,309.2,InPerson,1457
2507,8/26/2012,195.55,InPerson,1458
2508,8/26/2012,434,InPerson,1459
2509,8/26/2012,77.2,InPerson,1460
2510,8/26/2012,373.45,InPerson,1461
2511,8/26/2012,299.45,InPerson,1462
2512,8/26/2012,56.45,InPerson,1463
2513,8/26/2012,25.9,InPerson,1464
2514,8/26/2012,169.45,InPerson,1465
2515,8/26/2012,599.4,InPerson,1466
2516,8/26/2012,119.4,InPerson,1467
2517,8/26/2012,569.15,InPerson,955
2518,8/26/2012,360.05,Online,1401
2519,8/26/2012,236.25,MailOrder,316
2520,8/26/2012,539.35,InPerson,712
2521,8/26/2012,311.4,Online,1051
2522,8/26/2012,79.8,Online,1277
2523,8/26/2012,154.2,Online,900
2524,8/26/2012,137.45,InPerson,219
2525,8/26/2012,181.45,Online,322
2526,8/26/2012,129.5,Online,235
2527,8/26/2012,1259.1,InPerson,1048
2528,8/26/2012,59.85,InPerson,933
2529,8/27/2012,154.45,InPerson,1468
2530,8/27/2012,682,InPerson,1469
2531,8/27/2012,496,InPerson,1470
2532,8/27/2012,19.95,InPerson,1471
2533,8/27/2012,11.8,InPerson,1472
2534,8/27/2012,561.15,InPerson,1473
2535,8/27/2012,223.6,InPerson,1474
2536,8/27/2012,79.8,Online,566
2537,8/27/2012,239.6,InPerson,851
2538,8/27/2012,432.55,InPerson,219
2539,8/28/2012,179.55,InPerson,1475
2540,8/28/2012,167.6,InPerson,1476
2541,8/28/2012,149.75,Online,1235
2542,8/28/2012,8.85,Online,1142
2543,8/28/2012,324.55,InPerson,1276
2544,8/28/2012,729.35,Online,750
2545,8/29/2012,533.9,InPerson,1477
2546,8/29/2012,220.4,InPerson,1478
2547,8/29/2012,343,InPerson,1479
2548,8/29/2012,159.6,InPerson,1480
2549,8/29/2012,167.45,InPerson,1481
2550,8/29/2012,144.6,InPerson,1482
2551,8/29/2012,11.8,InPerson,1483
2552,8/29/2012,261.65,InPerson,1484
2553,8/29/2012,389.15,InPerson,1160
2554,8/29/2012,619.2,InPerson,359
2555,8/30/2012,139.75,InPerson,1485
2556,8/30/2012,450.25,InPerson,1397
2557,8/30/2012,162.3,InPerson,1093
2558,8/30/2012,409.35,Online,1173
2559,8/30/2012,194.6,Online,1272
2560,8/30/2012,29.9,InPerson,13
2561,8/30/2012,134.55,InPerson,742
2562,8/30/2012,397.2,InPerson,989
2563,8/30/2012,159.55,InPerson,873
2564,8/30/2012,149.7,InPerson,406
2565,8/30/2012,39.9,Online,884
2566,8/30/2012,114.5,Online,66
2567,8/30/2012,179.55,Online,590
2568,8/30/2012,429.3,InPerson,969
2569,8/30/2012,226.35,Online,854
2570,8/31/2012,248.05,InPerson,1486
2571,8/31/2012,124.6,InPerson,1487
2572,8/31/2012,147.55,InPerson,1488
2573,8/31/2012,393.2,InPerson,1489
2574,8/31/2012,183.35,InPerson,1490
2575,8/31/2012,206.25,InPerson,1491
2576,8/31/2012,224.35,InPerson,355
2577,8/31/2012,119.7,InPerson,1142
2578,8/31/2012,199.45,InPerson,1054
2579,8/31/2012,399.6,Online,667
2580,8/31/2012,599.25,InPerson,1245
2581,8/31/2012,116.55,Online,707
2582,8/31/2012,132.5,Online,59
2583,8/31/2012,29.9,InPerson,1079
2584,8/31/2012,232.3,InPerson,486
2585,8/31/2012,685.95,Online,211
2586,8/31/2012,553.15,InPerson,367
2587,8/31/2012,77.7,Online,569
2588,8/31/2012,449.55,Online,854
2589,8/31/2012,201.35,Online,993
2590,8/31/2012,431.4,Online,90
2591,8/31/2012,59.8,InPerson,1395
2592,8/31/2012,156.45,Online,1276
2593,8/31/2012,20.65,Online,10
2594,9/1/2012,74.85,InPerson,1492
2595,9/1/2012,64.75,InPerson,1493
2596,9/1/2012,119.8,InPerson,1494
2597,9/1/2012,90.65,InPerson,1495
2598,9/1/2012,39.9,InPerson,1496
2599,9/1/2012,119.3,InPerson,1497
2600,9/1/2012,49.95,InPerson,1498
2601,9/1/2012,159.75,InPerson,1499
2602,9/1/2012,161.1,InPerson,1500
2603,9/1/2012,179.55,InPerson,1501
2604,9/1/2012,189.5,InPerson,1502
2605,9/1/2012,134.55,InPerson,1503
2606,9/1/2012,257.25,InPerson,1504
2607,9/1/2012,119.6,InPerson,1505
2608,9/1/2012,175.65,InPerson,1506
2609,9/1/2012,169.6,InPerson,1507
2610,9/1/2012,200.35,InPerson,387
2611,9/2/2012,679,InPerson,1508
2612,9/2/2012,550.85,InPerson,1509
2613,9/2/2012,349.75,InPerson,1510
2614,9/2/2012,239.6,InPerson,1511
2615,9/2/2012,209.85,InPerson,1512
2616,9/2/2012,421.4,InPerson,1513
2617,9/2/2012,357.15,InPerson,1514
2618,9/2/2012,349.65,InPerson,1515
2619,9/2/2012,74.85,InPerson,1516
2620,9/2/2012,59.85,InPerson,1517
2621,9/2/2012,157.45,InPerson,1518
2622,9/2/2012,125.6,InPerson,1519
2623,9/2/2012,249.75,Online,362
2624,9/2/2012,249.35,Online,406
2625,9/2/2012,717.2,InPerson,1440
2626,9/2/2012,99.9,Online,1252
2627,9/2/2012,286.45,Online,1355
2628,9/2/2012,440.3,Online,500
2629,9/2/2012,131.7,InPerson,849
2630,9/2/2012,127.2,Online,884
2631,9/2/2012,110.6,InPerson,538
2632,9/2/2012,104.7,Online,1517
2633,9/3/2012,219.6,InPerson,1520
2634,9/3/2012,139.65,InPerson,1521
2635,9/3/2012,119.7,InPerson,1522
2636,9/3/2012,59.85,InPerson,1523
2637,9/3/2012,39.9,InPerson,1524
2638,9/3/2012,434.95,InPerson,1525
2639,9/3/2012,78.65,InPerson,41
2640,9/3/2012,183.2,Online,1211
2641,9/4/2012,79.6,InPerson,1526
2642,9/4/2012,49.95,InPerson,1527
2643,9/4/2012,336,InPerson,1528
2644,9/4/2012,149.85,InPerson,261
2645,9/4/2012,572.25,InPerson,924
2646,9/4/2012,119.7,MailOrder,37
2647,9/4/2012,201.2,Online,1179
2648,9/4/2012,629.55,Online,937
2649,9/4/2012,453.25,Online,1092
2650,9/4/2012,239.4,InPerson,854
2651,9/4/2012,249.55,Online,1087
2652,9/4/2012,709.45,Online,585
2653,9/4/2012,14.75,Online,1124
2654,9/4/2012,197.4,Online,1056
2655,9/4/2012,77.7,Online,1463
2656,9/5/2012,32.45,InPerson,1529
2657,9/5/2012,11.8,InPerson,1530
2658,9/5/2012,458.75,InPerson,1531
2659,9/5/2012,65.85,InPerson,1532
2660,9/5/2012,154.65,InPerson,355
2661,9/5/2012,49.75,Online,245
2662,9/5/2012,115.7,Online,381
2663,9/5/2012,109.64,Online,1294
2664,9/5/2012,119.7,Online,1133
2665,9/5/2012,77.7,InPerson,1231
2666,9/5/2012,178.6,InPerson,1307
2667,9/6/2012,248,InPerson,1533
2668,9/6/2012,299.7,InPerson,1534
2669,9/6/2012,667.2,InPerson,1535
2670,9/6/2012,59.8,InPerson,1536
2671,9/6/2012,224.75,InPerson,1537
2672,9/6/2012,344.55,InPerson,1538
2673,9/6/2012,223.6,InPerson,1539
2674,9/6/2012,12.95,InPerson,1540
2675,9/6/2012,474.3,InPerson,1541
2676,9/6/2012,164.5,Online,806
2677,9/6/2012,289.5,Online,1291
2678,9/6/2012,19.92,MailOrder,1308
2679,9/6/2012,18.95,InPerson,782
2680,9/6/2012,117.6,Online,1396
2681,9/6/2012,104.65,Online,1348
2682,9/6/2012,21.95,InPerson,221
2683,9/6/2012,2.95,Online,1160
2684,9/6/2012,164.45,InPerson,1374
2685,9/6/2012,139.75,Online,944
2686,9/6/2012,319.3,InPerson,623
2687,9/6/2012,439.5,InPerson,944
2688,9/6/2012,361,Online,509
2689,9/6/2012,2.49,InPerson,1445
2690,9/6/2012,116.55,InPerson,1469
2691,9/7/2012,50.9,InPerson,1542
2692,9/7/2012,236.25,InPerson,858
2693,9/7/2012,179.55,Online,670
2694,9/7/2012,91.7,Online,1360
2695,9/7/2012,42.85,InPerson,591
2696,9/7/2012,116.55,InPerson,1424
2697,9/7/2012,38.85,Online,1535
2698,9/7/2012,219.45,Online,1463
2699,9/7/2012,19.95,Online,322
2700,9/8/2012,55.9,InPerson,1543
2701,9/8/2012,336,InPerson,1544
2702,9/8/2012,269.65,InPerson,1545
