Id,Quantity,SalesAmount,InvoiceId,ProductId
8159,6,119.7,4095,24
8160,8,119.6,4096,18
8161,5,139.75,4097,27
8162,7,90.65,4098,19
8163,4,199.8,4099,17
8164,4,51.8,4099,2
8165,4,51.8,4099,13
8166,8,103.6,4100,13
8167,2,5.9,4101,16
8168,9,26.55,4101,16
8169,5,14.75,4102,16
8170,7,153.65,4103,7
8171,1,24.95,4103,21
8172,1,12.95,4104,13
8173,8,223.6,4105,27
8174,3,59.85,4105,10
8175,2,99.9,4105,17
8176,6,17.7,4106,16
8177,5,99.75,4106,6
8178,6,119.7,4107,24
8179,5,64.75,4107,2
8180,4,199.8,4108,17
8181,4,111.8,4108,27
8182,1,19.95,4108,6
8183,8,103.6,4109,19
8184,6,167.7,4110,27
8185,1,19.95,4110,6
8186,5,64.75,4110,13
8187,8,559.6,4111,29
8188,6,119.7,4112,24
8189,8,199.6,4113,23
8190,7,139.65,4113,6
8191,1,27.95,4114,27
8192,4,79.8,4115,6
8193,6,17.7,4116,16
8194,1,14.95,4116,3
8195,6,77.7,4116,13
8196,1,12.95,4117,13
8197,4,51.8,4117,19
8198,3,89.85,4118,22
8199,3,59.85,4119,6
8200,3,7.47,4120,15
8201,5,64.75,4121,13
8202,4,51.8,4122,2
8203,9,44.55,4123,8
8204,1,21.95,4123,7
8205,1,4.95,4123,8
8206,8,103.6,4124,13
8207,2,29.9,4124,18
8208,9,116.55,4125,2
8209,6,299.7,4125,17
8210,8,199.6,4126,21
8211,2,49.9,4127,26
8212,7,139.65,4127,6
8213,8,399.6,4128,17
8214,6,119.7,4128,6
8215,4,199.8,4128,17
8216,9,179.55,4129,24
8217,9,26.55,4130,16
8218,8,223.6,4131,27
8219,2,59.9,4131,22
8220,4,79.8,4132,24
8221,6,149.7,4132,26
8222,3,83.85,4132,27
8223,8,159.6,4133,10
8224,4,51.8,4133,13
8225,2,139.9,4133,29
8226,6,77.7,4134,2
8227,2,5.9,4134,16
8228,2,39.9,4135,6
8229,2,39.9,4136,24
8230,7,139.65,4137,24
8231,7,153.65,4137,7
8232,5,99.75,4138,6
8233,7,174.65,4139,26
8234,3,38.85,4140,13
8235,3,38.85,4141,13
8236,2,99.9,4142,17
8237,5,64.75,4143,19
8238,8,399.6,4143,17
8239,7,139.65,4143,24
8240,2,39.9,4144,6
8241,8,159.6,4144,10
8242,1,49.95,4145,17
8243,3,89.85,4145,22
8244,2,9.9,4146,8
8245,9,269.55,4146,22
8246,9,629.55,4147,29
8247,1,27.95,4147,27
8248,6,119.7,4147,6
8249,7,90.65,4148,13
8250,9,22.41,4148,15
8251,2,59.9,4148,22
8252,3,59.85,4149,6
8253,5,99.75,4149,6
8254,3,149.85,4150,17
8255,5,124.75,4150,23
8256,3,59.85,4150,24
8257,5,99.75,4151,10
8258,3,44.85,4151,3
8259,2,139.9,4152,29
8260,2,25.9,4153,13
8261,7,209.65,4153,22
8262,6,167.7,4154,27
8263,6,179.7,4155,22
8264,1,27.95,4156,27
8265,4,99.8,4156,26
8266,1,69.95,4156,29
8267,5,74.75,4157,3
8268,3,98.85,4157,28
8269,9,629.55,4157,29
8270,6,77.7,4158,13
8271,4,59.8,4159,1
8272,25,25,4159,14
8273,6,29.7,4160,8
8274,9,224.55,4160,26
8275,1,19.95,4161,6
8276,2,39.9,4162,6
8277,1,19.95,4162,6
8278,9,251.55,4162,27
8279,9,116.55,4163,19
8280,5,149.75,4163,22
8281,9,449.55,4163,17
8282,8,559.6,4164,29
8283,7,139.65,4165,6
8284,7,139.65,4166,6
8285,5,139.75,4167,27
8286,1,49.95,4168,17
8287,4,79.8,4168,24
8288,6,119.7,4169,6
8289,4,79.8,4170,6
8290,7,17.43,4170,15
8291,9,44.55,4171,8
8292,3,38.85,4171,13
8293,7,349.65,4171,17
8294,1,24.95,4172,26
8295,4,79.8,4172,24
8296,5,74.75,4173,18
8297,3,8.85,4174,16
8298,2,25.9,4175,13
8299,3,38.85,4175,13
8300,6,419.7,4175,29
8301,5,99.75,4176,6
8302,7,139.65,4177,24
8303,2,39.9,4177,6
8304,3,59.85,4177,6
8305,3,59.85,4178,10
8306,2,25.9,4178,13
8307,7,230.65,4178,25
8308,6,89.7,4179,18
8309,5,99.75,4179,10
8310,4,51.8,4179,2
8311,5,14.75,4180,16
8312,7,230.65,4180,28
8313,6,77.7,4180,13
8314,7,90.65,4181,13
8315,8,559.6,4182,29
8316,5,99.75,4182,10
8317,9,449.55,4182,17
8318,8,103.6,4183,13
8319,6,119.7,4184,6
8320,3,74.85,4185,21
8321,3,38.85,4185,2
8322,1,19.95,4186,24
8323,1,19.95,4186,6
8324,4,51.8,4186,13
8325,6,149.7,4187,21
8326,2,29.9,4187,18
8327,1,14.95,4188,3
8328,1,2.49,4188,15
8329,5,164.75,4188,28
8330,4,51.8,4189,13
8331,3,38.85,4190,13
8332,3,59.85,4191,6
8333,7,153.65,4191,7
8334,6,89.7,4191,3
8335,9,116.55,4192,19
8336,4,59.8,4192,18
8337,8,239.6,4192,22
8338,7,174.65,4193,26
8339,6,179.7,4193,22
8340,5,124.75,4194,21
8341,4,59.8,4195,18
8342,4,51.8,4196,13
8343,3,149.85,4196,17
8344,7,20.65,4197,16
8345,6,167.7,4197,27
8346,3,89.85,4198,22
8347,9,116.55,4198,19
8348,4,79.8,4199,24
8349,4,79.8,4199,24
8350,5,74.75,4200,1
8351,6,77.7,4200,13
8352,4,99.8,4200,21
8353,9,179.55,4201,6
8354,6,45,4201,11
8355,4,59.8,4201,3
8356,3,83.85,4202,27
8357,1,21.95,4202,7
8358,2,65.9,4202,25
8359,4,79.8,4203,24
8360,5,99.75,4203,6
8361,1,24.95,4204,26
8362,1,19.95,4204,6
8363,5,74.75,4204,3
8364,9,26.55,4205,16
8365,7,139.65,4205,10
8366,2,25.9,4205,13
8367,5,164.75,4206,25
8368,2,39.9,4207,6
8369,9,116.55,4207,13
8370,9,179.55,4207,6
8371,5,124.75,4208,26
8372,4,51.8,4208,19
8373,9,116.55,4209,19
8374,8,159.6,4210,6
8375,4,119.8,4210,22
8376,6,89.7,4211,3
8377,3,149.85,4212,17
8378,1,27.95,4212,27
8379,8,159.6,4212,10
8380,7,90.65,4213,2
8381,4,199.8,4213,17
8382,1,2.95,4214,16
8383,4,119.8,4214,22
8384,6,119.7,4214,6
8385,1,12.95,4215,13
8386,6,299.7,4215,17
8387,6,89.7,4216,1
8388,8,223.6,4216,27
8389,1,2.95,4217,16
8390,3,38.85,4217,13
8391,4,19.8,4218,8
8392,7,349.65,4218,17
8393,8,159.6,4218,24
8394,1,49.95,4219,17
8395,3,59.85,4219,6
8396,2,25.9,4220,13
8397,9,179.55,4220,24
8398,8,103.6,4220,13
8399,9,116.55,4221,2
8400,4,131.8,4221,28
8401,1,12.95,4222,2
8402,2,65.9,4223,28
8403,6,119.7,4223,24
8404,1,2.95,4224,16
8405,3,59.85,4224,6
8406,1,12.95,4224,19
8407,3,83.85,4225,27
8408,8,399.6,4226,17
8409,7,7,4227,14
8410,8,119.6,4228,1
8411,9,26.55,4229,16
8412,6,299.7,4230,17
8413,4,79.8,4231,24
8414,3,149.85,4232,17
8415,5,14.75,4233,16
8416,3,59.85,4233,6
8417,5,64.75,4234,13
8418,7,90.65,4234,2
8419,4,59.8,4234,3
8420,2,55.9,4235,27
8421,4,119.8,4236,22
8422,8,199.6,4236,20
8423,6,77.7,4237,13
8424,8,79.6,4238,5
8425,7,90.65,4239,13
8426,2,25.9,4240,13
8427,4,11.8,4240,16
8428,1,2.95,4241,16
8429,2,5.9,4241,16
8430,7,139.65,4241,6
8431,9,116.55,4242,19
8432,1,12.95,4243,13
8433,3,59.85,4243,24
8434,4,11.8,4244,16
8435,1000,1000,4244,14
8436,8,159.6,4244,24
8437,1000,1000,4245,14
8438,3,44.85,4245,18
8439,9,269.55,4245,22
8440,8,159.6,4246,24
8441,5,139.75,4246,27
8442,3,44.85,4247,18
8443,6,149.7,4247,26
8444,3,29.85,4247,4
8445,4,119.8,4248,22
8446,6,131.7,4248,7
8447,4,11.8,4249,16
8448,8,175.6,4249,7
8449,3,209.85,4250,29
8450,9,116.55,4250,13
8451,3,38.85,4251,2
8452,8,175.6,4252,7
8453,1,19.95,4252,6
8454,7,139.65,4253,24
8455,5,64.75,4253,13
8456,7,104.65,4253,3
8457,6,179.7,4254,22
8458,3,83.85,4254,27
8459,5,99.75,4254,6
8460,2,59.9,4255,22
8461,4,51.8,4255,2
8462,4,131.8,4256,25
8463,7,90.65,4256,13
8464,4,79.8,4257,24
8465,4,59.8,4257,18
8466,1,12.95,4257,13
8467,5,249.75,4258,17
8468,4,59.8,4258,1
8469,7,90.65,4259,19
8470,9,116.55,4260,13
8471,1,12.95,4261,19
8472,6,197.7,4261,25
8473,6,149.7,4261,20
8474,7,349.65,4262,17
8475,2,39.9,4263,24
8476,6,119.7,4263,6
8477,4,199.8,4263,17
8478,8,159.6,4264,6
8479,6,119.7,4265,24
8480,5,99.75,4266,6
8481,8,39.6,4266,8
8482,4,51.8,4266,2
8483,8,199.6,4267,26
8484,1,19.95,4268,6
8485,3,59.85,4269,6
8486,5,74.75,4269,18
8487,8,8,4270,14
8488,9,22.41,4270,15
8489,7,104.65,4270,1
8490,9,179.55,4271,6
8491,9,269.55,4271,22
8492,4,99.8,4271,26
8493,3,38.85,4272,13
8494,6,149.7,4272,21
8495,5,99.75,4273,6
8496,2,25.9,4274,19
8497,9,116.55,4274,13
8498,3,38.85,4275,19
8499,2,5.9,4275,16
8500,7,139.65,4276,6
8501,8,103.6,4277,2
8502,8,119.6,4278,18
8503,8,175.6,4279,7
8504,1,14.95,4280,18
8505,9,179.55,4281,6
8506,8,119.6,4281,18
8507,5,164.75,4282,28
8508,6,77.7,4282,2
8509,9,224.55,4283,20
8510,2,99.9,4283,17
8511,4,51.8,4283,13
8512,6,167.7,4284,27
8513,5,49.75,4284,4
8514,7,90.65,4284,19
8515,6,77.7,4285,13
8516,9,269.55,4285,22
8517,9,179.55,4285,6
8518,2,25.9,4286,13
8519,9,296.55,4286,25
8520,2,29.9,4286,3
8521,9,251.55,4287,27
8522,4,79.8,4288,6
8523,7,69.65,4288,4
8524,1,27.95,4288,27
8525,9,269.55,4289,22
8526,7,104.65,4289,1
8527,1,24.95,4290,26
8528,7,104.65,4291,18
8529,9,449.55,4292,17
8530,4,111.8,4292,27
8531,9,224.55,4292,20
8532,6,299.7,4293,17
8533,5,124.75,4293,23
8534,8,399.6,4294,17
8535,7,195.65,4294,27
8536,4,279.8,4295,29
8537,6,119.7,4295,24
8538,6,119.7,4296,6
8539,2,5.9,4296,16
8540,7,209.65,4297,22
8541,2,25.9,4297,19
8542,8,159.6,4297,10
8543,3,59.85,4298,24
8544,4,51.8,4298,13
8545,1,12.95,4298,13
8546,2,4.98,4299,15
8547,4,279.8,4299,29
8548,9,26.55,4300,16
8549,5,99.75,4300,6
8550,7,20.65,4300,16
8551,7,195.65,4301,27
8552,7,195.65,4301,27
8553,8,119.6,4302,3
8554,8,199.6,4303,23
8555,7,195.65,4304,27
8556,3,8.85,4305,16
8557,7,209.65,4305,22
8558,7,90.65,4305,2
8559,8,239.6,4306,22
8560,8,399.6,4306,17
8561,1,12.95,4307,19
8562,2,4.98,4307,15
8563,3,83.85,4308,27
8564,2,25.9,4308,13
8565,2,25.9,4308,13
8566,4,11.8,4309,16
8567,5,149.75,4309,22
8568,5,64.75,4310,2
8569,7,139.65,4311,6
8570,1,49.95,4312,17
8571,3,65.85,4312,7
8572,6,119.7,4313,6
8573,9,251.55,4313,27
8574,3,83.85,4314,27
8575,8,119.6,4315,18
8576,1,24.95,4315,20
8577,2,29.9,4316,3
8578,4,79.8,4316,6
8579,4,79.8,4316,24
8580,1,49.95,4317,17
8581,8,399.6,4318,17
8582,5,249.75,4318,17
8583,7,90.65,4319,19
8584,9,9,4319,14
8585,5,349.75,4319,29
8586,2,29.9,4320,18
8587,9,269.55,4321,22
8588,8,239.6,4322,22
8589,6,59.7,4323,4
8590,4,59.8,4323,3
8591,8,223.6,4323,27
8592,3,44.85,4324,18
8593,5,99.75,4324,6
8594,6,197.7,4324,28
8595,3,44.85,4325,1
8596,4,19.8,4325,8
8597,4,51.8,4326,19
8598,3,209.85,4326,29
8599,2,25.9,4326,13
8600,5,64.75,4327,19
8601,6,149.7,4327,20
8602,5,12.45,4327,15
8603,3,89.85,4328,22
8604,7,20.65,4328,16
8605,9,116.55,4329,13
8606,9,179.55,4329,6
8607,7,104.65,4329,3
8608,1,12.95,4330,2
8609,1,32.95,4330,25
8610,1,19.95,4331,24
8611,1,32.95,4331,25
8612,7,174.65,4331,26
8613,9,449.55,4332,17
8614,1,19.95,4333,24
8615,9,116.55,4333,2
8616,8,159.6,4333,24
8617,8,159.6,4334,6
8618,8,239.6,4334,22
8619,6,77.7,4335,2
8620,1,29.95,4335,22
8621,4,51.8,4336,2
8622,4,199.8,4337,17
8623,1,27.95,4337,27
8624,7,20.65,4337,16
8625,4,199.8,4338,17
8626,1,19.95,4338,24
8627,2,55.9,4339,27
8628,9,179.55,4339,24
8629,8,103.6,4339,2
8630,2,59.9,4340,22
8631,9,269.55,4340,22
8632,4,119.8,4340,22
8633,4,39.8,4341,4
8634,7,20.65,4342,16
8635,2,139.9,4342,29
8636,5,249.75,4343,17
8637,6,89.7,4343,1
8638,2,25.9,4343,13
8639,9,26.55,4344,16
8640,6,77.7,4345,19
8641,6,197.7,4345,28
8642,7,17.43,4346,15
8643,6,17.7,4347,16
8644,1,12.95,4347,19
8645,8,559.6,4348,29
8646,8,159.6,4348,6
8647,3,3,4348,14
8648,5,64.75,4349,2
8649,6,17.7,4349,16
8650,9,179.55,4349,6
8651,7,139.65,4350,6
8652,8,159.6,4350,24
8653,3,209.85,4350,29
8654,4,51.8,4351,13
8655,9,116.55,4351,2
8656,5,64.75,4352,13
8657,8,103.6,4353,13
8658,3,38.85,4354,13
8659,2,39.9,4354,6
8660,3,8.85,4355,16
8661,8,119.6,4356,18
8662,6,299.7,4357,17
8663,2,4.98,4358,15
8664,9,116.55,4358,19
8665,5,124.75,4359,21
8666,2,9.9,4360,8
8667,9,251.55,4360,27
8668,5,249.75,4361,17
8669,5,99.75,4362,6
8670,1,19.95,4362,10
8671,7,195.65,4362,27
8672,9,179.55,4363,24
8673,1,2.95,4363,16
8674,2,25.9,4364,19
8675,6,149.7,4364,20
8676,9,224.55,4364,21
8677,1,49.95,4365,17
8678,4,199.8,4366,17
8679,9,449.55,4366,17
8680,3,38.85,4366,13
8681,9,269.55,4367,22
8682,2,59.9,4367,22
8683,5,149.75,4367,22
8684,7,209.65,4368,22
8685,7,90.65,4369,13
8686,4,51.8,4369,19
8687,1,12.95,4370,13
8688,9,269.55,4370,22
8689,4,87.8,4370,7
8690,7,349.65,4371,17
8691,7,20.65,4371,16
8692,3,59.85,4372,6
8693,7,195.65,4372,27
8694,8,119.6,4373,18
8695,100,100,4374,14
8696,4,51.8,4374,2
8697,3,89.85,4374,22
8698,5,124.75,4375,26
8699,2,59.9,4375,22
8700,4,199.8,4376,17
8701,6,119.7,4376,6
8702,3,74.85,4376,21
8703,3,29.85,4377,4
8704,4,79.8,4377,24
8705,9,449.55,4377,17
8706,8,159.6,4378,10
8707,8,199.6,4378,20
8708,2,59.9,4379,22
8709,9,179.55,4380,6
8710,4,119.8,4380,22
8711,7,90.65,4380,19
8712,2,25.9,4381,13
8713,1,12.95,4381,2
8714,5,49.75,4381,4
8715,5,99.75,4382,6
8716,1,24.95,4382,26
8717,7,90.65,4382,19
8718,7,209.65,4383,22
8719,1,19.95,4383,24
8720,4,87.8,4383,7
8721,4,99.8,4384,26
8722,4,59.8,4384,1
8723,3,44.85,4385,1
8724,3,83.85,4385,27
8725,5,149.75,4385,22
8726,9,116.55,4386,19
8727,2,49.9,4386,20
8728,7,139.65,4386,6
8729,7,209.65,4387,22
8730,9,116.55,4388,2
8731,1,27.95,4389,27
8732,4,59.8,4390,1
8733,6,299.7,4390,17
8734,7,139.65,4391,24
8735,3,59.85,4391,6
8736,7,153.65,4391,7
8737,8,559.6,4392,29
8738,5,99.75,4392,6
8739,6,119.7,4393,6
8740,6,89.7,4393,1
8741,9,116.55,4394,19
8742,2,5.9,4394,16
8743,3,38.85,4395,13
8744,3,59.85,4396,24
8745,9,296.55,4396,25
8746,1,19.95,4396,24
8747,8,103.6,4397,13
8748,8,175.6,4397,7
8749,2,39.9,4397,24
8750,4,51.8,4398,2
8751,1,19.95,4398,6
8752,3,38.85,4398,2
8753,4,119.8,4399,22
8754,8,103.6,4399,13
8755,4,79.8,4400,6
8756,9,116.55,4400,13
8757,1,19.95,4401,24
8758,9,197.55,4401,7
8759,3,149.85,4401,17
8760,9,116.55,4402,13
8761,5,64.75,4403,13
8762,5,64.75,4403,2
8763,6,149.7,4403,23
8764,7,139.65,4404,6
8765,4,79.8,4404,6
8766,3,74.85,4405,21
8767,2,39.9,4406,24
8768,9,179.55,4406,6
8769,5,99.75,4406,6
8770,3,44.85,4407,18
8771,6,77.7,4407,2
8772,2,5.9,4407,16
8773,9,116.55,4408,13
8774,7,153.65,4408,7
8775,8,159.6,4409,6
8776,4,199.8,4410,17
8777,2,49.9,4410,23
8778,7,209.65,4410,22
8779,4,11.8,4411,16
8780,3,59.85,4411,6
8781,6,17.7,4412,16
8782,7,104.65,4413,1
8783,4,39.8,4413,12
8784,2,25.9,4414,13
8785,3,8.85,4415,16
8786,3,59.85,4416,6
8787,4,99.8,4416,23
8788,9,179.55,4416,6
8789,6,179.7,4417,22
8790,5,149.75,4417,22
8791,6,59.7,4417,12
8792,8,119.6,4418,18
8793,7,90.65,4418,13
8794,3,83.85,4418,27
8795,1,29.95,4419,22
8796,2,19.9,4419,12
8797,4,11.8,4419,16
8798,2,25.9,4420,19
8799,3,38.85,4421,13
8800,7,349.65,4422,17
8801,4,51.8,4422,2
8802,7,34.65,4422,8
8803,5,12.45,4423,15
8804,5,139.75,4423,27
8805,7,139.65,4423,6
8806,6,17.7,4424,16
8807,7,195.65,4424,27
8808,2,25.9,4424,13
8809,1,9.95,4425,4
8810,7,90.65,4425,13
8811,4,51.8,4425,13
8812,6,299.7,4426,17
8813,3,29.85,4426,4
8814,2,99.9,4426,17
8815,5,249.75,4427,17
8816,7,90.65,4427,13
8817,9,179.55,4427,10
8818,5,149.75,4428,22
8819,2,39.9,4429,6
8820,8,103.6,4429,2
8821,9,116.55,4430,13
8822,6,299.7,4430,17
8823,2,39.9,4431,6
8824,5,64.75,4432,13
8825,5,249.75,4432,17
8826,2,59.9,4432,22
8827,2,29.9,4433,18
8828,1,29.95,4433,30
8829,9,251.55,4434,27
8830,4,87.8,4434,7
8831,6,59.7,4435,12
8832,1,19.95,4435,6
8833,5,99.75,4436,24
8834,3,59.85,4436,6
8835,1,14.95,4437,18
8836,9,296.55,4437,28
8837,7,139.65,4438,6
8838,4,79.8,4439,6
8839,1,19.95,4439,6
8840,6,149.7,4439,23
8841,5,37.5,4440,11
8842,2,39.9,4440,6
8843,9,116.55,4441,19
8844,3,89.85,4441,22
8845,2,19.9,4442,4
8846,6,119.7,4442,24
8847,8,39.6,4443,8
8848,2,29.9,4443,1
8849,7,349.65,4443,17
8850,2,49.9,4444,21
8851,6,14.94,4444,15
8852,5,64.75,4444,13
8853,8,159.6,4445,6
8854,3,59.85,4445,6
8855,1,21.95,4446,7
8856,7,69.65,4446,12
8857,7,195.65,4447,27
8858,7,90.65,4448,13
8859,3,38.85,4448,2
8860,3,38.85,4449,2
8861,5,149.75,4449,22
8862,4,87.8,4449,7
8863,3,38.85,4450,19
8864,1,9.95,4450,12
8865,2,99.9,4451,17
8866,9,179.55,4452,6
8867,1,49.95,4453,17
8868,7,17.43,4453,15
8869,7,139.65,4454,6
8870,2,39.9,4454,6
8871,7,195.65,4454,27
8872,9,251.55,4455,27
8873,5,64.75,4455,2
8874,9,116.55,4456,13
8875,4,11.8,4457,16
8876,8,159.6,4457,24
8877,1,24.95,4458,20
8878,5,99.75,4458,6
8879,9,629.55,4459,29
8880,5,164.75,4459,25
8881,1,14.95,4460,18
8882,1,19.95,4461,10
8883,3,89.85,4461,22
8884,2,55.9,4461,27
8885,5,14.75,4462,16
8886,1,12.95,4462,2
8887,7,489.65,4462,29
8888,1,21.95,4463,7
8889,5,64.75,4463,19
8890,7,195.65,4463,27
8891,9,629.55,4464,29
8892,8,263.6,4464,25
8893,5,64.75,4464,19
8894,5,64.75,4465,13
8895,2,49.9,4466,23
8896,4,111.8,4467,27
8897,5,49.75,4467,12
8898,2,29.9,4468,1
8899,8,159.6,4468,6
8900,8,239.6,4468,22
8901,3,83.85,4469,27
8902,8,103.6,4469,13
8903,4,59.8,4470,3
8904,5,64.75,4471,13
8905,1,2.95,4471,16
8906,5,99.75,4472,6
8907,9,179.55,4472,6
8908,9,179.55,4473,6
8909,7,104.65,4473,1
8910,4,59.8,4473,1
8911,2,29.9,4474,18
8912,9,116.55,4475,13
8913,4,9.96,4475,15
8914,7,139.65,4476,6
8915,8,399.6,4476,17
8916,9,179.55,4477,6
8917,2,29.9,4477,3
8918,1,19.95,4477,10
8919,5,64.75,4478,19
8920,7,489.65,4479,29
8921,5,249.75,4479,17
8922,5,64.75,4479,13
8923,3,8.85,4480,16
8924,1,29.95,4480,22
8925,3,38.85,4481,2
8926,4,79.8,4481,6
8927,4,79.8,4481,6
8928,7,90.65,4482,2
8929,4,79.8,4482,6
8930,6,77.7,4482,13
8931,6,77.7,4483,13
8932,7,489.65,4483,29
8933,5,99.75,4484,10
8934,2,59.9,4485,22
8935,6,179.7,4485,22
8936,1,14.95,4486,18
8937,1,19.95,4487,24
8938,4,51.8,4488,13
8939,5,99.75,4488,6
8940,4,51.8,4489,2
8941,2,25.9,4490,19
8942,3,74.85,4490,26
8943,6,59.7,4490,12
8944,3,59.85,4491,6
8945,5,249.75,4491,17
8946,3,38.85,4491,13
8947,7,90.65,4492,13
8948,9,179.55,4492,6
8949,4,119.8,4493,22
8950,6,119.7,4493,6
8951,1,19.95,4494,24
8952,6,119.7,4494,24
8953,8,119.6,4495,3
8954,4,59.8,4496,18
8955,5,64.75,4497,13
8956,3,149.85,4497,17
8957,8,159.6,4498,6
8958,2,43.9,4498,7
8959,7,174.65,4498,23
8960,6,17.7,4499,16
8961,5,74.75,4499,18
8962,5,74.75,4500,18
8963,5,109.75,4501,7
8964,2,99.9,4502,17
8965,1,14.95,4502,3
8966,1,12.95,4503,2
8967,8,159.6,4504,24
8968,8,223.6,4505,27
8969,8,159.6,4506,6
8970,2,49.9,4506,26
8971,3,44.85,4506,18
8972,2,99.9,4507,17
8973,8,263.6,4508,25
8974,1,19.95,4508,6
8975,9,179.55,4509,6
8976,4,79.8,4510,6
8977,7,209.65,4510,22
8978,3,7.47,4511,15
8979,1,69.95,4511,29
8980,7,90.65,4512,13
8981,9,269.55,4513,22
8982,5,14.75,4513,16
8983,5,12.45,4513,15
8984,2,39.9,4514,24
8985,7,195.65,4514,27
8986,7,174.65,4515,21
8987,5,109.75,4516,7
8988,9,116.55,4516,13
8989,2,99.9,4516,17
8990,6,89.7,4517,1
8991,3,44.85,4518,1
8992,2,59.9,4519,22
8993,4,111.8,4519,27
8994,4,51.8,4520,13
8995,8,23.6,4521,16
8996,7,139.65,4521,24
8997,2,25.9,4522,2
8998,4,11.8,4522,16
8999,5,99.75,4522,24
9000,8,159.6,4523,6
9001,2,25.9,4523,2
9002,1,49.95,4523,17
9003,6,77.7,4524,19
9004,5,64.75,4524,13
9005,9,9,4525,14
9006,7,69.65,4526,5
9007,9,224.55,4526,26
9008,4,11.8,4526,16
9009,6,119.7,4527,6
9010,8,119.6,4528,3
9011,3,74.85,4528,23
9012,4,39.8,4528,4
9013,8,239.6,4529,22
9014,7,90.65,4529,13
9015,3,44.85,4529,1
9016,7,139.65,4530,6
9017,8,239.6,4530,22
9018,2,25.9,4530,13
9019,4,199.8,4531,17
9020,5,99.75,4532,6
9021,7,69.65,4533,5
9022,3,149.85,4533,17
9023,1,9.95,4533,4
9024,5,109.75,4534,7
9025,3,44.85,4534,18
9026,5,64.75,4535,13
9027,7,90.65,4535,19
9028,3,59.85,4535,6
9029,5,49.75,4536,4
9030,3,59.85,4536,6
9031,3,89.85,4536,22
9032,9,116.55,4537,2
9033,3,59.85,4538,6
9034,8,199.6,4539,20
9035,3,38.85,4540,13
9036,4,79.8,4540,6
9037,8,159.6,4541,6
9038,5,249.75,4542,17
9039,1,19.95,4542,6
9040,6,17.7,4542,16
9041,6,119.7,4543,6
9042,5,49.75,4543,4
9043,5,99.75,4543,10
9044,1,2.49,4544,15
9045,2,25.9,4544,2
9046,3,38.85,4544,2
9047,6,179.7,4545,30
9048,5,99.75,4545,6
9049,9,26.55,4545,16
9050,1,12.95,4546,2
9051,7,104.65,4547,18
9052,2,25.9,4548,2
9053,1,12.95,4549,2
9054,9,179.55,4550,6
9055,5,99.75,4550,6
9056,6,77.7,4551,2
9057,8,239.6,4551,22
9058,3,44.85,4552,3
9059,4,59.8,4553,1
9060,1,2.95,4553,16
9061,7,104.65,4554,1
9062,1,12.95,4554,13
9063,1,32.95,4555,28
9064,9,269.55,4555,22
9065,7,174.65,4555,23
9066,1,27.95,4556,27
9067,7,209.65,4556,22
9068,4,199.8,4556,17
9069,2,25.9,4557,2
9070,6,17.7,4558,16
9071,6,179.7,4558,22
9072,7,139.65,4558,6
9073,6,119.7,4559,6
9074,1,9.95,4559,4
9075,6,77.7,4560,2
9076,2,39.9,4560,6
9077,7,90.65,4561,2
9078,9,134.55,4561,1
9079,9,179.55,4562,6
9080,5,14.75,4563,16
9081,9,251.55,4564,27
9082,4,79.8,4565,24
9083,5,149.75,4566,22
9084,5,99.75,4567,24
9085,9,179.55,4567,6
9086,4,99.8,4567,23
9087,6,89.7,4568,18
9088,4,11.8,4568,16
9089,1,69.95,4568,29
9090,6,179.7,4569,22
9091,8,199.6,4570,26
9092,7,7,4571,14
9093,2,25.9,4571,19
9094,1,21.95,4571,7
9095,9,134.55,4572,18
9096,1,2.95,4572,16
9097,2,2,4573,14
9098,8,199.6,4573,26
9099,9,116.55,4574,2
9100,4,111.8,4574,27
9101,7,20.65,4574,16
9102,3,89.85,4575,30
9103,9,179.55,4575,6
9104,4,51.8,4575,13
9105,5,99.75,4576,6
9106,3,59.85,4576,6
9107,9,179.55,4577,24
9108,1,14.95,4577,18
9109,5,99.75,4577,6
9110,1,2.95,4578,16
9111,6,59.7,4578,12
9112,2,29.9,4579,18
9113,1,19.95,4579,6
9114,3,59.85,4580,10
9115,4,59.8,4581,3
9116,4,279.8,4581,29
9117,3,38.85,4582,13
9118,7,209.65,4583,22
9119,7,20.65,4584,16
9120,5,249.75,4585,17
9121,5,164.75,4586,25
9122,5,249.75,4587,17
9123,5,149.75,4587,22
9124,5,249.75,4588,17
9125,8,239.6,4588,22
9126,6,119.7,4588,6
9127,5,14.75,4589,16
9128,8,19.92,4589,15
9129,7,139.65,4590,6
9130,5,14.75,4590,16
9131,1,19.95,4591,6
9132,9,44.55,4592,8
9133,2,99.9,4592,17
9134,8,103.6,4592,19
9135,6,45,4593,11
9136,8,119.6,4593,1
9137,3,209.85,4594,29
9138,5,99.75,4595,6
9139,2,29.9,4596,1
9140,6,119.7,4596,10
9141,5,99.75,4596,6
9142,8,119.6,4597,18
9143,8,159.6,4597,6
9144,7,69.65,4597,4
9145,3,149.85,4598,17
9146,8,559.6,4598,29
9147,2,139.9,4599,29
9148,7,69.65,4599,12
9149,4,79.8,4600,6
9150,3,83.85,4601,27
9151,9,449.55,4601,17
9152,9,179.55,4602,6
9153,1,24.95,4602,26
9154,6,119.7,4603,24
9155,1,12.95,4603,2
9156,7,153.65,4603,7
9157,5,14.75,4604,16
